atributos,id,longitud,latitud,banosDesde,banosHasta,cantidadImagenes,comuna,dormitorioDesde,dormitorioHasta,esFavorito,esNuevo,esUltimaVenta,esUsado,fechaPublicacion,idTipoMoneda,idTipoOperacion,idTipoOperacionFamilia,idTipoOperacionPredominante,idTipoPropiedadFamilia,imagen,ordenProyecto,precioDesde,precioHasta,precioAlternativoDesde,precioAlternativoHasta,rutaLogo,superficieConstruidaDesde,superficieConstruidaHasta,superficieTerrazaDesde,superficieTerrazaHasta,superficieTerrenoDesde,superficieTerrenoHasta,superficieUtilDesde,superficieUtilHasta,tiene360,tieneMultimedia,rolVerificado,propietarios,titulo,urlFicha,idTipoPlan,mostrarLogo,mostrarCPP,region,start,resultados
"[109, 110]",1550747,-70.4868,-33.3424,7,7,33,Lo Barnechea,5,5,False,False,0,True,2020-09-02,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200902/1550747/s_wm_m4_5458-201005458-1809824_1.jpg,67,4800000.0,4800000.0,0.0,0.0,21463/0826202023193521463.png,0.0,0.0,0.0,0.0,2053.0,2053.0,461.0,461.0,False,False,True,0,VALLE ESCONDIDO/VENTA SIN COMISIÓN,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/valle-escondido-venta-sin-comision/1550747,4,1,0,metropolitana,460,8
[109],1674430,-70.5807656,-33.5389693,3,3,13,La Florida,3,3,False,False,0,True,2021-02-17,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210217/1674430/s_wm_834afe1b-7e32-47b7-88d7-59f0e8d246c8_20210217_232456.jpeg,67,800000.0,800000.0,0.0,0.0,22394/0216202119530522394.jpeg,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,False,False,False,0,"Arriendo Casa con local comercial, La Florida",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-florida/arriendo-casa-con-local-comercial-la-florida/1674430,4,1,0,metropolitana,460,8
[],1711630,-70.653,-33.4591,1,1,13,Santiago,2,2,False,False,0,True,2021-04-08,1,11,3,0,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210408/1711630/easyprop_9706-201009706-1852103_1.jpg,68,350000.0,350000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,Roberto Espínoza con Avenida Matta,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/santiago/roberto-espinoza-con-avenida-matta/1711630,4,1,0,metropolitana,460,8
"[109, 110]",1702073,-70.5285,-33.3984,4,4,19,Las Condes,5,5,False,False,0,True,2021-03-25,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210325/1702073/s_wm_vupr_propiedades_a3ij0000000lxpkeac.jpg,62,2750000.0,2750000.0,0.0,0.0,,0.0,0.0,0.0,0.0,2108.0,2108.0,478.0,478.0,False,False,True,0,Rotonda Las Flores/Camino Mira,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/rotonda-las-flores-camino-mira/1702073,5,1,1,metropolitana,470,14
"[109, 110]",1704268,-70.5352,-33.3355,3,3,50,Lo Barnechea,4,4,False,False,0,True,2021-03-28,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210328/1704268/s_wm_lyb_23137-201023137-1708480_1.jpg,62,3700000.0,3700000.0,0.0,0.0,1304/2018100843253088097.jpg,0.0,0.0,0.0,0.0,1310.0,1310.0,477.0,477.0,False,False,True,0,Golf las Lomas ORILLA DE CANCHA,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/golf-las-lomas-orilla-de-cancha/1704268,5,1,1,metropolitana,470,14
"[109, 110]",1251467,-70.5759,-33.3724,5,5,8,Vitacura,6,6,False,False,0,True,2019-06-14,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20190614/1251467/s_wm_engel_volkers_propiedades_385217_0d6d89b0e94be357f225fe471ee4044eee007b90.jpg,63,145.0,145.0,0.0,0.0,5662/2015082055362180506.jpg,0.0,0.0,0.0,0.0,1009.0,1009.0,470.0,470.0,False,False,False,0,Santa María de Manquehue / Vitacura,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/vitacura/santa-maria-de-manquehue-vitacura/1251467,5,1,1,metropolitana,470,14
"[109, 110]",1456551,-70.5404,-33.3629,6,6,10,Lo Barnechea,5,5,False,False,0,True,2020-04-08,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200408/1456551/s_wm_alaluf_propiedades_24176_20190813_113022.jpg,63,5000000.0,5000000.0,0.0,0.0,1607/2013070231348537761.jpg,0.0,0.0,0.0,0.0,920.0,920.0,471.0,471.0,False,False,True,0,SECTOR COLEGIO NEWLAND,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/sector-colegio-newland/1456551,5,1,1,metropolitana,470,14
"[109, 110]",1190525,-70.53728361,-33.3622203,4,4,13,Lo Barnechea,5,5,False,False,0,True,2020-11-27,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20190220/1190525/s_wm_berrioszegers_propiedades_32864-201032864-884869_1.jpg,63,5000000.0,5000000.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,1000.0,1000.0,470.0,470.0,False,False,True,0,AV. ELTRANQUE / FELIPE CUBILLOS,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/av-eltranque-felipe-cubillos/1190525,5,1,1,metropolitana,470,14
"[109, 110]",1710062,-70.5285,-33.3984,4,4,19,Las Condes,5,5,False,False,0,True,2021-04-06,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210407/1710062/s_wm_vupr_propiedades_a3ij0000000lxq9eac.jpg,63,2750000.0,2750000.0,0.0,0.0,1736/2016032157438919071.jpg,0.0,0.0,0.0,0.0,2108.0,2108.0,478.0,478.0,False,False,True,0,SEGURIDAD /Camino Mira,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/seguridad-camino-mira/1710062,5,1,1,metropolitana,470,14
"[109, 110]",1291532,-70.508,-33.3741,5,5,28,Las Condes,5,5,False,False,0,True,2019-08-15,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20190815/1291532/s_wm_berrioszegers_propiedades_34573-201034573-901303_1.jpg,63,125.0,125.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,1344.0,1344.0,470.0,470.0,False,False,True,0,Camino La Posada,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/camino-la-posada/1291532,5,1,1,metropolitana,470,14
[109],1674498,-70.6788,-33.3514,2,2,20,Huechuraba,0,0,False,False,0,True,2021-02-18,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210218/1674498/s_wm_remax1028018_l_65f23356-443a-4aa6-a064-1fb7b0e03db5_ilist.jpg,63,72.0,72.0,0.0,0.0,6237/2016033014100302871.jpg,0.0,0.0,0.0,0.0,480.0,480.0,0.0,0.0,False,False,False,0,Guanaco Norte,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/huechuraba/guanaco-norte/1674498,5,1,1,metropolitana,470,14
"[109, 110]",1695452,-70.5936,-33.4001,0,0,12,Vitacura,0,0,False,False,0,True,2021-03-17,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210317/1695452/s_wm_addf2881cf2-9d40-49b1-939e-819f8e5b85b7_5756-201005756-1817164_1.jpg,63,150.0,150.0,0.0,0.0,18135/0730202021280418135.png,0.0,0.0,0.0,0.0,1032.0,1032.0,470.0,470.0,False,False,False,0,"A pasos de Centro Comercial Lo Castillo, y de Av. Vitacura",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/vitacura/a-pasos-de-centro-comercial-lo-castillo-y-de-av-vitacura/1695452,5,1,1,metropolitana,470,14
"[109, 110]",1565596,-70.5195,-33.402,0,0,6,Las Condes,5,5,False,False,0,True,2020-09-23,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200923/1565596/s_wm_realtycorp_41558-201041558-293482_1.jpg,64,175.0,175.0,0.0,0.0,1409/2015080701482685533.jpg,0.0,0.0,0.0,0.0,3600.0,3600.0,475.0,475.0,False,False,True,0,Camino Otoñal / Colegio Redland,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/camino-otonal-colegio-redland/1565596,5,1,1,metropolitana,470,14
[109],1559274,-70.5196,-33.4013,0,0,4,Las Condes,0,0,False,False,0,True,2020-09-13,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200913/1559274/s_wm_berrioszegers_propiedades_11321-201011321-901994_1.jpg,64,5000000.0,5000000.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,3083.0,3083.0,0.0,0.0,False,False,True,0,DOMINICOS ANTIGUO,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/dominicos-antiguo/1559274,5,1,1,metropolitana,470,14
[109],1674430,-70.5807656,-33.5389693,3,3,13,La Florida,3,3,False,False,0,True,2021-02-17,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210217/1674430/s_wm_834afe1b-7e32-47b7-88d7-59f0e8d246c8_20210217_232456.jpeg,67,800000.0,800000.0,0.0,0.0,22394/0216202119530522394.jpeg,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,False,False,False,0,"Arriendo Casa con local comercial, La Florida",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-florida/arriendo-casa-con-local-comercial-la-florida/1674430,4,1,0,metropolitana,470,14
"[109, 110]",1281487,-70.6657,-33.4422,3,3,9,Santiago,6,6,False,False,0,True,2020-01-23,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20190801/1281487/s_wm_lpm_propiedades_3881-201003881-150616_1.jpg,68,99.0,99.0,0.0,0.0,1622/2013050752071813594.jpg,0.0,0.0,0.0,0.0,700.0,700.0,470.0,470.0,False,False,True,0,AV BRASIL // AGUSTINAS,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/santiago/av-brasil-agustinas/1281487,4,1,0,metropolitana,470,14
[],1711630,-70.653,-33.4591,1,1,13,Santiago,2,2,False,False,0,True,2021-04-08,1,11,3,0,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210408/1711630/easyprop_9706-201009706-1852103_1.jpg,68,350000.0,350000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,Roberto Espínoza con Avenida Matta,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/santiago/roberto-espinoza-con-avenida-matta/1711630,4,1,0,metropolitana,470,14
"[109, 110]",1672541,-70.5731,-33.3726,6,6,31,Vitacura,5,5,False,False,0,True,2021-02-15,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210215/1672541/s_wm_fpd_374457-201374457-826385_1.jpg,62,4000000.0,4000000.0,0.0,0.0,1288/2016050417009910083.jpg,0.0,0.0,0.0,0.0,1090.0,1090.0,480.0,480.0,False,False,True,0,Luis Pasteur,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/vitacura/luis-pasteur/1672541,5,1,1,metropolitana,480,8
[109],1674498,-70.6788,-33.3514,2,2,20,Huechuraba,0,0,False,False,0,True,2021-02-18,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210218/1674498/s_wm_remax1028018_l_65f23356-443a-4aa6-a064-1fb7b0e03db5_ilist.jpg,63,72.0,72.0,0.0,0.0,6237/2016033014100302871.jpg,0.0,0.0,0.0,0.0,480.0,480.0,0.0,0.0,False,False,False,0,Guanaco Norte,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/huechuraba/guanaco-norte/1674498,5,1,1,metropolitana,480,8
